order_detail_id,order_id,product_id,sales,units,gross_profit,cost
2736,2736,17,14.4,4,10.0,4.4
2737,2737,14,11.25,3,7.35,3.9
2738,2738,16,10.8,3,7.2,3.6
2739,2739,1,7.5,2,4.9,2.6
2740,2740,12,18.75,5,12.25,6.5
2741,2741,32,22.5,6,14.7,7.8
2742,2742,3,7.2,2,4.8,2.4
2743,2743,14,11.25,3,7.35,3.9
2744,2744,18,10.8,3,7.5,3.3
2745,2745,9,6.98,2,4.98,2.0
2746,2746,35,45.5,14,29.54,15.96
2747,2747,1,7.5,2,4.9,2.6
2748,2748,9,6.98,2,4.98,2.0
2749,2749,16,10.8,3,7.2,3.6
2750,2750,17,14.4,4,10.0,4.4
2751,2751,32,22.5,6,14.7,7.8
2752,2752,32,22.5,6,14.7,7.8
2753,2753,53,33.75,9,22.05,11.7
2754,2754,2,7.2,2,5.0,2.2
2755,2755,7,10.47,3,7.47,3.0
2756,2756,23,15.0,4,9.8,5.2
2757,2757,4,9.75,3,6.33,3.42
2758,2758,46,32.4,9,22.5,9.9
2759,2759,39,3.25,1,2.11,1.14
2760,2760,12,18.75,5,12.25,6.5
2761,2761,40,21.6,6,15.0,6.6
2762,2762,7,10.47,3,7.47,3.0
2763,2763,3,7.2,2,4.8,2.4
2764,2764,7,10.47,3,7.47,3.0
2765,2765,18,10.8,3,7.5,3.3
2766,2766,39,3.25,1,2.11,1.14
2767,2767,24,3.75,1,2.45,1.3
2768,2768,18,10.8,3,7.5,3.3
2769,2769,2,7.2,2,5.0,2.2
2770,2770,17,14.4,4,10.0,4.4
2771,2771,2,7.2,2,5.0,2.2
2772,2772,14,11.25,3,7.35,3.9
2773,2773,64,13.0,4,1.0,12.0
2774,2774,32,22.5,6,14.7,7.8
2775,2775,39,3.25,1,2.11,1.14
2776,2776,24,3.75,1,2.45,1.3
2777,2777,34,17.45,5,12.45,5.0
2778,2778,18,10.8,3,7.5,3.3
2779,2779,18,10.8,3,7.5,3.3
2780,2780,19,18.0,5,12.0,6.0
2781,2781,16,10.8,3,7.2,3.6
2782,2782,51,40.0,2,20.0,20.0
2783,2783,14,11.25,3,7.35,3.9
2784,2784,11,20.94,6,14.94,6.0
2785,2785,11,20.94,6,14.94,6.0
2786,2786,3,7.2,2,4.8,2.4
2787,2787,31,13.0,4,8.44,4.56
2788,2788,27,3.6,1,2.4,1.2
2789,2789,5,6.5,2,4.22,2.28
2790,2790,39,3.25,1,2.11,1.14
2791,2791,23,15.0,4,9.8,5.2
2792,2792,5,6.5,2,4.22,2.28
2793,2793,38,32.4,9,21.6,10.8
2794,2794,5,6.5,2,4.22,2.28
2795,2795,41,25.2,7,17.5,7.7
2796,2796,53,33.75,9,22.05,11.7
2797,2797,17,14.4,4,10.0,4.4
2798,2798,4,9.75,3,6.33,3.42
2799,2799,13,3.49,1,2.49,1.0
2800,2800,28,18.0,5,12.5,5.5
2801,2801,14,11.25,3,7.35,3.9
2802,2802,28,18.0,5,12.5,5.5
2803,2803,48,22.75,7,14.77,7.98
2804,2804,18,10.8,3,7.5,3.3
2805,2805,14,11.25,3,7.35,3.9
2806,2806,3,7.2,2,4.8,2.4
2807,2807,54,26.0,8,16.88,9.12
2808,2808,3,7.2,2,4.8,2.4
2809,2809,4,9.75,3,6.33,3.42
2810,2810,14,11.25,3,7.35,3.9
2811,2811,12,18.75,5,12.25,6.5
2812,2812,7,10.47,3,7.47,3.0
2813,2813,5,6.5,2,4.22,2.28
2814,2814,16,10.8,3,7.2,3.6
2815,2815,2,7.2,2,5.0,2.2
2816,2816,4,9.75,3,6.33,3.42
2817,2817,18,10.8,3,7.5,3.3
2818,2818,42,26.25,7,17.15,9.1
2819,2819,4,9.75,3,6.33,3.42
2820,2820,22,19.5,6,12.66,6.84
2821,2821,16,10.8,3,7.2,3.6
2822,2822,14,11.25,3,7.35,3.9
2823,2823,24,3.75,1,2.45,1.3
2824,2824,31,13.0,4,8.44,4.56
2825,2825,39,3.25,1,2.11,1.14
2826,2826,1,7.5,2,4.9,2.6
2827,2827,16,10.8,3,7.2,3.6
2828,2828,62,16.25,5,1.25,15.0
2829,2829,2,7.2,2,5.0,2.2
2830,2830,20,14.4,4,9.6,4.8
2831,2831,44,20.0,1,10.0,10.0
2832,2832,13,3.49,1,2.49,1.0
2833,2833,36,28.8,8,19.2,9.6
2834,2834,28,18.0,5,12.5,5.5
2835,2835,1,7.5,2,4.9,2.6
2836,2836,4,9.75,3,6.33,3.42
2837,2837,18,10.8,3,7.5,3.3
2838,2838,2,7.2,2,5.0,2.2
2839,2839,17,14.4,4,10.0,4.4
2840,2840,19,18.0,5,12.0,6.0
2841,2841,6,3.6,1,2.5,1.1
2842,2842,19,18.0,5,12.0,6.0
2843,2843,18,10.8,3,7.5,3.3
2844,2844,79,28.8,8,20.0,8.8
2845,2845,3,7.2,2,4.8,2.4
2846,2846,12,18.75,5,12.25,6.5
2847,2847,1,7.5,2,4.9,2.6
2848,2848,28,18.0,5,12.5,5.5
2849,2849,18,10.8,3,7.5,3.3
2850,2850,23,15.0,4,9.8,5.2
2851,2851,16,10.8,3,7.2,3.6
2852,2852,18,10.8,3,7.5,3.3
2853,2853,18,10.8,3,7.5,3.3
2854,2854,18,10.8,3,7.5,3.3
2855,2855,34,17.45,5,12.45,5.0
2856,2856,12,18.75,5,12.25,6.5
2857,2857,40,21.6,6,15.0,6.6
2858,2858,4,9.75,3,6.33,3.42
2859,2859,4,9.75,3,6.33,3.42
2860,2860,13,3.49,1,2.49,1.0
2861,2861,5,6.5,2,4.22,2.28
2862,2862,7,10.47,3,7.47,3.0
2863,2863,13,3.49,1,2.49,1.0
2864,2864,5,6.5,2,4.22,2.28
2865,2865,2,7.2,2,5.0,2.2
2866,2866,53,33.75,9,22.05,11.7
2867,2867,5,6.5,2,4.22,2.28
2868,2868,34,17.45,5,12.45,5.0
2869,2869,23,15.0,4,9.8,5.2
2870,2870,4,9.75,3,6.33,3.42
2871,2871,14,11.25,3,7.35,3.9
2872,2872,6,3.6,1,2.5,1.1
2873,2873,5,6.5,2,4.22,2.28
2874,2874,4,9.75,3,6.33,3.42
2875,2875,1,7.5,2,4.9,2.6
2876,2876,27,3.6,1,2.4,1.2
2877,2877,3,7.2,2,4.8,2.4
2878,2878,59,21.6,6,14.4,7.2
2879,2879,40,21.6,6,15.0,6.6
2880,2880,34,17.45,5,12.45,5.0
2881,2881,38,32.4,9,21.6,10.8
2882,2882,21,13.96,4,9.96,4.0
2883,2883,39,3.25,1,2.11,1.14
2884,2884,5,6.5,2,4.22,2.28
2885,2885,2,7.2,2,5.0,2.2
2886,2886,34,17.45,5,12.45,5.0
2887,2887,1,7.5,2,4.9,2.6
2888,2888,39,3.25,1,2.11,1.14
2889,2889,19,18.0,5,12.0,6.0
2890,2890,11,20.94,6,14.94,6.0
2891,2891,3,7.2,2,4.8,2.4
2892,2892,40,21.6,6,15.0,6.6
2893,2893,14,11.25,3,7.35,3.9
2894,2894,21,13.96,4,9.96,4.0
2895,2895,98,42.25,13,27.43,14.82
2896,2896,42,26.25,7,17.15,9.1
2897,2897,2,7.2,2,5.0,2.2
2898,2898,12,18.75,5,12.25,6.5
2899,2899,1,7.5,2,4.9,2.6
2900,2900,4,9.75,3,6.33,3.42
2901,2901,28,18.0,5,12.5,5.5
2902,2902,9,6.98,2,4.98,2.0
2903,2903,18,10.8,3,7.5,3.3
2904,2904,10,16.25,5,10.55,5.7
2905,2905,79,28.8,8,20.0,8.8
2906,2906,17,14.4,4,10.0,4.4
2907,2907,4,9.75,3,6.33,3.42
2908,2908,28,18.0,5,12.5,5.5
2909,2909,99,38.39,11,27.39,11.0
2910,2910,34,17.45,5,12.45,5.0
2911,2911,4,9.75,3,6.33,3.42
2912,2912,70,6.5,2,0.5,6.0
2913,2913,5,6.5,2,4.22,2.28
2914,2914,16,10.8,3,7.2,3.6
2915,2915,5,6.5,2,4.22,2.28
2916,2916,67,2.5,2,1.3,1.2
2917,2917,14,11.25,3,7.35,3.9
2918,2918,18,10.8,3,7.5,3.3
2919,2919,4,9.75,3,6.33,3.42
2920,2920,12,18.75,5,12.25,6.5
2921,2921,3,7.2,2,4.8,2.4
2922,2922,4,9.75,3,6.33,3.42
2923,2923,5,6.5,2,4.22,2.28
2924,2924,100,3.98,2,2.48,1.5
2925,2925,2,7.2,2,5.0,2.2
2926,2926,5,6.5,2,4.22,2.28
2927,2927,39,3.25,1,2.11,1.14
2928,2928,8,25.2,7,16.8,8.4
2929,2929,18,10.8,3,7.5,3.3
2930,2930,17,14.4,4,10.0,4.4
2931,2931,21,13.96,4,9.96,4.0
2932,2932,16,10.8,3,7.2,3.6
2933,2933,32,22.5,6,14.7,7.8
2934,2934,16,10.8,3,7.2,3.6
2935,2935,23,15.0,4,9.8,5.2
2936,2936,5,6.5,2,4.22,2.28
2937,2937,32,22.5,6,14.7,7.8
2938,2938,34,17.45,5,12.45,5.0
2939,2939,3,7.2,2,4.8,2.4
2940,2940,39,3.25,1,2.11,1.14
2941,2941,2,7.2,2,5.0,2.2
2942,2942,18,10.8,3,7.5,3.3
2943,2943,10,16.25,5,10.55,5.7
2944,2944,2,7.2,2,5.0,2.2
2945,2945,16,10.8,3,7.2,3.6
2946,2946,18,10.8,3,7.5,3.3
2947,2947,14,11.25,3,7.35,3.9
2948,2948,32,22.5,6,14.7,7.8
2949,2949,1,7.5,2,4.9,2.6
2950,2950,41,25.2,7,17.5,7.7
2951,2951,46,32.4,9,22.5,9.9
2952,2952,53,33.75,9,22.05,11.7
2953,2953,10,16.25,5,10.55,5.7
2954,2954,2,7.2,2,5.0,2.2
2955,2955,22,19.5,6,12.66,6.84
2956,2956,31,13.0,4,8.44,4.56
2957,2957,1,7.5,2,4.9,2.6
2958,2958,28,18.0,5,12.5,5.5
2959,2959,32,22.5,6,14.7,7.8
2960,2960,4,9.75,3,6.33,3.42
2961,2961,32,22.5,6,14.7,7.8
2962,2962,38,32.4,9,21.6,10.8
2963,2963,67,2.5,2,1.3,1.2
2964,2964,16,10.8,3,7.2,3.6
2965,2965,7,10.47,3,7.47,3.0
2966,2966,1,7.5,2,4.9,2.6
2967,2967,23,15.0,4,9.8,5.2
2968,2968,5,6.5,2,4.22,2.28
2969,2969,7,10.47,3,7.47,3.0
2970,2970,19,18.0,5,12.0,6.0
2971,2971,28,18.0,5,12.5,5.5
2972,2972,2,7.2,2,5.0,2.2
2973,2973,21,13.96,4,9.96,4.0
2974,2974,3,7.2,2,4.8,2.4
2975,2975,25,3.75,3,1.95,1.8
2976,2976,17,14.4,4,10.0,4.4
2977,2977,39,3.25,1,2.11,1.14
2978,2978,3,7.2,2,4.8,2.4
2979,2979,19,18.0,5,12.0,6.0
2980,2980,32,22.5,6,14.7,7.8
2981,2981,18,10.8,3,7.5,3.3
2982,2982,6,3.6,1,2.5,1.1
2983,2983,101,4.5,3,2.1,2.4
2984,2984,53,33.75,9,22.05,11.7
2985,2985,20,14.4,4,9.6,4.8
2986,2986,47,35.75,11,23.21,12.54
2987,2987,68,6.25,5,3.25,3.0
2988,2988,27,3.6,1,2.4,1.2
2989,2989,3,7.2,2,4.8,2.4
2990,2990,32,22.5,6,14.7,7.8
2991,2991,12,18.75,5,12.25,6.5
2992,2992,102,1.99,1,1.24,0.75
2993,2993,10,16.25,5,10.55,5.7
2994,2994,31,13.0,4,8.44,4.56
2995,2995,59,21.6,6,14.4,7.2
2996,2996,14,11.25,3,7.35,3.9
2997,2997,16,10.8,3,7.2,3.6
2998,2998,6,3.6,1,2.5,1.1
2999,2999,51,40.0,2,20.0,20.0
3000,3000,6,3.6,1,2.5,1.1
3001,3001,39,3.25,1,2.11,1.14
3002,3002,3,7.2,2,4.8,2.4
3003,3003,23,15.0,4,9.8,5.2
3004,3004,4,9.75,3,6.33,3.42
3005,3005,5,6.5,2,4.22,2.28
3006,3006,2,7.2,2,5.0,2.2
3007,3007,2,7.2,2,5.0,2.2
3008,3008,12,18.75,5,12.25,6.5
3009,3009,24,3.75,1,2.45,1.3
3010,3010,24,3.75,1,2.45,1.3
3011,3011,86,120.0,6,60.0,60.0
3012,3012,24,3.75,1,2.45,1.3
3013,3013,7,10.47,3,7.47,3.0
3014,3014,20,14.4,4,9.6,4.8
3015,3015,13,3.49,1,2.49,1.0
3016,3016,2,7.2,2,5.0,2.2
3017,3017,41,25.2,7,17.5,7.7
3018,3018,9,6.98,2,4.98,2.0
3019,3019,63,30.0,8,19.6,10.4
3020,3020,2,7.2,2,5.0,2.2
3021,3021,18,10.8,3,7.5,3.3
3022,3022,1,7.5,2,4.9,2.6
3023,3023,29,32.5,10,21.1,11.4
3024,3024,3,7.2,2,4.8,2.4
3025,3025,4,9.75,3,6.33,3.42
3026,3026,4,9.75,3,6.33,3.42
3027,3027,2,7.2,2,5.0,2.2
3028,3028,1,7.5,2,4.9,2.6
3029,3029,18,10.8,3,7.5,3.3
3030,3030,1,7.5,2,4.9,2.6
3031,3031,8,25.2,7,16.8,8.4
3032,3032,6,3.6,1,2.5,1.1
3033,3033,22,19.5,6,12.66,6.84
3034,3034,6,3.6,1,2.5,1.1
3035,3035,21,13.96,4,9.96,4.0
3036,3036,18,10.8,3,7.5,3.3
3037,3037,14,11.25,3,7.35,3.9
3038,3038,57,36.0,10,25.0,11.0
3039,3039,31,13.0,4,8.44,4.56
3040,3040,32,22.5,6,14.7,7.8
3041,3041,28,18.0,5,12.5,5.5
3042,3042,2,7.2,2,5.0,2.2
3043,3043,34,17.45,5,12.45,5.0
3044,3044,1,7.5,2,4.9,2.6
3045,3045,14,11.25,3,7.35,3.9
3046,3046,7,10.47,3,7.47,3.0
3047,3047,41,25.2,7,17.5,7.7
3048,3048,1,7.5,2,4.9,2.6
3049,3049,17,14.4,4,10.0,4.4
3050,3050,16,10.8,3,7.2,3.6
3051,3051,21,13.96,4,9.96,4.0
3052,3052,16,10.8,3,7.2,3.6
3053,3053,8,25.2,7,16.8,8.4
3054,3054,5,6.5,2,4.22,2.28
3055,3055,10,16.25,5,10.55,5.7
3056,3056,7,10.47,3,7.47,3.0
3057,3057,41,25.2,7,17.5,7.7
3058,3058,14,11.25,3,7.35,3.9
3059,3059,28,18.0,5,12.5,5.5
3060,3060,41,25.2,7,17.5,7.7
3061,3061,10,16.25,5,10.55,5.7
3062,3062,78,5.0,4,2.6,2.4
3063,3063,32,22.5,6,14.7,7.8
3064,3064,5,6.5,2,4.22,2.28
3065,3065,39,3.25,1,2.11,1.14
3066,3066,5,6.5,2,4.22,2.28
3067,3067,14,11.25,3,7.35,3.9
3068,3068,16,10.8,3,7.2,3.6
3069,3069,3,7.2,2,4.8,2.4
3070,3070,16,10.8,3,7.2,3.6
3071,3071,9,6.98,2,4.98,2.0
3072,3072,23,15.0,4,9.8,5.2
3073,3073,23,15.0,4,9.8,5.2
3074,3074,1,7.5,2,4.9,2.6
3075,3075,3,7.2,2,4.8,2.4
3076,3076,24,3.75,1,2.45,1.3
3077,3077,5,6.5,2,4.22,2.28
3078,3078,24,3.75,1,2.45,1.3
3079,3079,14,11.25,3,7.35,3.9
3080,3080,18,10.8,3,7.5,3.3
3081,3081,22,19.5,6,12.66,6.84
3082,3082,14,11.25,3,7.35,3.9
3083,3083,16,10.8,3,7.2,3.6
3084,3084,1,7.5,2,4.9,2.6
3085,3085,103,180.0,9,90.0,90.0
3086,3086,3,7.2,2,4.8,2.4
3087,3087,34,17.45,5,12.45,5.0
3088,3088,90,10.0,8,5.2,4.8
3089,3089,7,10.47,3,7.47,3.0
3090,3090,41,25.2,7,17.5,7.7
3091,3091,1,7.5,2,4.9,2.6
3092,3092,67,2.5,2,1.3,1.2
3093,3093,7,10.47,3,7.47,3.0
3094,3094,20,14.4,4,9.6,4.8
3095,3095,14,11.25,3,7.35,3.9
3096,3096,52,60.0,3,30.0,30.0
3097,3097,1,7.5,2,4.9,2.6
3098,3098,66,1.25,1,0.65,0.6
3099,3099,7,10.47,3,7.47,3.0
3100,3100,39,3.25,1,2.11,1.14
3101,3101,4,9.75,3,6.33,3.42
3102,3102,76,7.5,6,3.9,3.6
3103,3103,21,13.96,4,9.96,4.0
3104,3104,24,3.75,1,2.45,1.3
3105,3105,48,22.75,7,14.77,7.98
3106,3106,59,21.6,6,14.4,7.2
3107,3107,5,6.5,2,4.22,2.28
3108,3108,1,7.5,2,4.9,2.6
3109,3109,21,13.96,4,9.96,4.0
3110,3110,34,17.45,5,12.45,5.0
3111,3111,79,28.8,8,20.0,8.8
3112,3112,52,60.0,3,30.0,30.0
3113,3113,1,7.5,2,4.9,2.6
3114,3114,14,11.25,3,7.35,3.9
3115,3115,4,9.75,3,6.33,3.42
3116,3116,22,19.5,6,12.66,6.84
3117,3117,48,22.75,7,14.77,7.98
3118,3118,18,10.8,3,7.5,3.3
3119,3119,14,11.25,3,7.35,3.9
3120,3120,59,21.6,6,14.4,7.2
3121,3121,14,11.25,3,7.35,3.9
3122,3122,41,25.2,7,17.5,7.7
3123,3123,15,27.92,8,19.92,8.0
3124,3124,2,7.2,2,5.0,2.2
3125,3125,51,40.0,2,20.0,20.0
3126,3126,28,18.0,5,12.5,5.5
3127,3127,4,9.75,3,6.33,3.42
3128,3128,31,13.0,4,8.44,4.56
3129,3129,18,10.8,3,7.5,3.3
3130,3130,56,29.25,9,18.99,10.26
3131,3131,46,32.4,9,22.5,9.9
3132,3132,46,32.4,9,22.5,9.9
3133,3133,9,6.98,2,4.98,2.0
3134,3134,90,10.0,8,5.2,4.8
3135,3135,28,18.0,5,12.5,5.5
3136,3136,4,9.75,3,6.33,3.42
3137,3137,18,10.8,3,7.5,3.3
3138,3138,16,10.8,3,7.2,3.6
3139,3139,7,10.47,3,7.47,3.0
3140,3140,4,9.75,3,6.33,3.42
3141,3141,2,7.2,2,5.0,2.2
3142,3142,17,14.4,4,10.0,4.4
3143,3143,2,7.2,2,5.0,2.2
3144,3144,19,18.0,5,12.0,6.0
3145,3145,59,21.6,6,14.4,7.2
3146,3146,12,18.75,5,12.25,6.5
3147,3147,18,10.8,3,7.5,3.3
3148,3148,25,3.75,3,1.95,1.8
3149,3149,54,26.0,8,16.88,9.12
3150,3150,11,20.94,6,14.94,6.0
3151,3151,4,9.75,3,6.33,3.42
3152,3152,55,24.43,7,17.43,7.0
3153,3153,16,10.8,3,7.2,3.6
3154,3154,54,26.0,8,16.88,9.12
3155,3155,14,11.25,3,7.35,3.9
3156,3156,4,9.75,3,6.33,3.42
3157,3157,23,15.0,4,9.8,5.2
3158,3158,48,22.75,7,14.77,7.98
3159,3159,14,11.25,3,7.35,3.9
3160,3160,18,10.8,3,7.5,3.3
3161,3161,40,21.6,6,15.0,6.6
3162,3162,16,10.8,3,7.2,3.6
3163,3163,21,13.96,4,9.96,4.0
3164,3164,7,10.47,3,7.47,3.0
3165,3165,1,7.5,2,4.9,2.6
3166,3166,5,6.5,2,4.22,2.28
3167,3167,12,18.75,5,12.25,6.5
3168,3168,4,9.75,3,6.33,3.42
3169,3169,14,11.25,3,7.35,3.9
3170,3170,16,10.8,3,7.2,3.6
3171,3171,20,14.4,4,9.6,4.8
3172,3172,31,13.0,4,8.44,4.56
3173,3173,31,13.0,4,8.44,4.56
3174,3174,19,18.0,5,12.0,6.0
3175,3175,18,10.8,3,7.5,3.3
3176,3176,1,7.5,2,4.9,2.6
3177,3177,1,7.5,2,4.9,2.6
3178,3178,9,6.98,2,4.98,2.0
3179,3179,9,6.98,2,4.98,2.0
3180,3180,2,7.2,2,5.0,2.2
3181,3181,3,7.2,2,4.8,2.4
3182,3182,10,16.25,5,10.55,5.7
3183,3183,1,7.5,2,4.9,2.6
3184,3184,9,6.98,2,4.98,2.0
3185,3185,7,10.47,3,7.47,3.0
3186,3186,18,10.8,3,7.5,3.3
3187,3187,4,9.75,3,6.33,3.42
3188,3188,31,13.0,4,8.44,4.56
3189,3189,3,7.2,2,4.8,2.4
3190,3190,2,7.2,2,5.0,2.2
3191,3191,12,18.75,5,12.25,6.5
3192,3192,3,7.2,2,4.8,2.4
3193,3193,5,6.5,2,4.22,2.28
3194,3194,31,13.0,4,8.44,4.56
3195,3195,6,3.6,1,2.5,1.1
3196,3196,23,15.0,4,9.8,5.2
3197,3197,31,13.0,4,8.44,4.56
3198,3198,31,13.0,4,8.44,4.56
3199,3199,12,18.75,5,12.25,6.5
3200,3200,32,22.5,6,14.7,7.8
3201,3201,48,22.75,7,14.77,7.98
3202,3202,5,6.5,2,4.22,2.28
3203,3203,46,32.4,9,22.5,9.9
3204,3204,54,26.0,8,16.88,9.12
3205,3205,3,7.2,2,4.8,2.4
3206,3206,69,39.6,11,26.4,13.2
3207,3207,5,6.5,2,4.22,2.28
3208,3208,12,18.75,5,12.25,6.5
3209,3209,23,15.0,4,9.8,5.2
3210,3210,27,3.6,1,2.4,1.2
3211,3211,7,10.47,3,7.47,3.0
3212,3212,4,9.75,3,6.33,3.42
3213,3213,17,14.4,4,10.0,4.4
3214,3214,3,7.2,2,4.8,2.4
3215,3215,17,14.4,4,10.0,4.4
3216,3216,4,9.75,3,6.33,3.42
3217,3217,3,7.2,2,4.8,2.4
3218,3218,23,15.0,4,9.8,5.2
3219,3219,16,10.8,3,7.2,3.6
3220,3220,5,6.5,2,4.22,2.28
3221,3221,2,7.2,2,5.0,2.2
3222,3222,79,28.8,8,20.0,8.8
3223,3223,18,10.8,3,7.5,3.3
3224,3224,81,48.75,13,31.85,16.9
3225,3225,19,18.0,5,12.0,6.0
3226,3226,23,15.0,4,9.8,5.2
3227,3227,9,6.98,2,4.98,2.0
3228,3228,59,21.6,6,14.4,7.2
3229,3229,20,14.4,4,9.6,4.8
3230,3230,40,21.6,6,15.0,6.6
3231,3231,9,6.98,2,4.98,2.0
3232,3232,2,7.2,2,5.0,2.2
3233,3233,60,31.41,9,22.41,9.0
3234,3234,51,40.0,2,20.0,20.0
3235,3235,7,10.47,3,7.47,3.0
3236,3236,3,7.2,2,4.8,2.4
3237,3237,12,18.75,5,12.25,6.5
3238,3238,14,11.25,3,7.35,3.9
3239,3239,3,7.2,2,4.8,2.4
3240,3240,28,18.0,5,12.5,5.5
3241,3241,4,9.75,3,6.33,3.42
3242,3242,95,39.0,12,25.32,13.68
3243,3243,16,10.8,3,7.2,3.6
3244,3244,12,18.75,5,12.25,6.5
3245,3245,28,18.0,5,12.5,5.5
3246,3246,28,18.0,5,12.5,5.5
3247,3247,16,10.8,3,7.2,3.6
3248,3248,51,40.0,2,20.0,20.0
3249,3249,18,10.8,3,7.5,3.3
3250,3250,70,6.5,2,0.5,6.0
3251,3251,1,7.5,2,4.9,2.6
3252,3252,75,3.25,1,0.25,3.0
3253,3253,2,7.2,2,5.0,2.2
3254,3254,23,15.0,4,9.8,5.2
3255,3255,4,9.75,3,6.33,3.42
3256,3256,12,18.75,5,12.25,6.5
3257,3257,1,7.5,2,4.9,2.6
3258,3258,34,17.45,5,12.45,5.0
3259,3259,6,3.6,1,2.5,1.1
3260,3260,2,7.2,2,5.0,2.2
3261,3261,18,10.8,3,7.5,3.3
3262,3262,14,11.25,3,7.35,3.9
3263,3263,1,7.5,2,4.9,2.6
3264,3264,18,10.8,3,7.5,3.3
3265,3265,9,6.98,2,4.98,2.0
3266,3266,1,7.5,2,4.9,2.6
3267,3267,19,18.0,5,12.0,6.0
3268,3268,4,9.75,3,6.33,3.42
3269,3269,104,41.88,12,29.88,12.0
3270,3270,1,7.5,2,4.9,2.6
3271,3271,59,21.6,6,14.4,7.2
3272,3272,12,18.75,5,12.25,6.5
3273,3273,38,32.4,9,21.6,10.8
3274,3274,42,26.25,7,17.15,9.1
3275,3275,19,18.0,5,12.0,6.0
3276,3276,28,18.0,5,12.5,5.5
3277,3277,1,7.5,2,4.9,2.6
3278,3278,39,3.25,1,2.11,1.14
3279,3279,27,3.6,1,2.4,1.2
3280,3280,2,7.2,2,5.0,2.2
3281,3281,2,7.2,2,5.0,2.2
3282,3282,22,19.5,6,12.66,6.84
3283,3283,6,3.6,1,2.5,1.1
3284,3284,63,30.0,8,19.6,10.4
3285,3285,3,7.2,2,4.8,2.4
3286,3286,14,11.25,3,7.35,3.9
3287,3287,7,10.47,3,7.47,3.0
3288,3288,55,24.43,7,17.43,7.0
3289,3289,14,11.25,3,7.35,3.9
3290,3290,1,7.5,2,4.9,2.6
3291,3291,53,33.75,9,22.05,11.7
3292,3292,68,6.25,5,3.25,3.0
3293,3293,48,22.75,7,14.77,7.98
3294,3294,24,3.75,1,2.45,1.3
3295,3295,59,21.6,6,14.4,7.2
3296,3296,16,10.8,3,7.2,3.6
3297,3297,14,11.25,3,7.35,3.9
3298,3298,31,13.0,4,8.44,4.56
3299,3299,27,3.6,1,2.4,1.2
3300,3300,63,30.0,8,19.6,10.4
3301,3301,59,21.6,6,14.4,7.2
3302,3302,13,3.49,1,2.49,1.0
3303,3303,41,25.2,7,17.5,7.7
3304,3304,64,13.0,4,1.0,12.0
3305,3305,10,16.25,5,10.55,5.7
3306,3306,9,6.98,2,4.98,2.0
3307,3307,9,6.98,2,4.98,2.0
3308,3308,27,3.6,1,2.4,1.2
3309,3309,13,3.49,1,2.49,1.0
3310,3310,16,10.8,3,7.2,3.6
3311,3311,41,25.2,7,17.5,7.7
3312,3312,5,6.5,2,4.22,2.28
3313,3313,12,18.75,5,12.25,6.5
3314,3314,15,27.92,8,19.92,8.0
3315,3315,9,6.98,2,4.98,2.0
3316,3316,16,10.8,3,7.2,3.6
3317,3317,3,7.2,2,4.8,2.4
3318,3318,13,3.49,1,2.49,1.0
3319,3319,4,9.75,3,6.33,3.42
3320,3320,18,10.8,3,7.5,3.3
3321,3321,39,3.25,1,2.11,1.14
3322,3322,9,6.98,2,4.98,2.0
3323,3323,20,14.4,4,9.6,4.8
3324,3324,59,21.6,6,14.4,7.2
3325,3325,7,10.47,3,7.47,3.0
3326,3326,23,15.0,4,9.8,5.2
3327,3327,6,3.6,1,2.5,1.1
3328,3328,5,6.5,2,4.22,2.28
3329,3329,42,26.25,7,17.15,9.1
3330,3330,14,11.25,3,7.35,3.9
3331,3331,18,10.8,3,7.5,3.3
3332,3332,15,27.92,8,19.92,8.0
3333,3333,4,9.75,3,6.33,3.42
3334,3334,10,16.25,5,10.55,5.7
3335,3335,4,9.75,3,6.33,3.42
3336,3336,4,9.75,3,6.33,3.42
3337,3337,14,11.25,3,7.35,3.9
3338,3338,60,31.41,9,22.41,9.0
3339,3339,5,6.5,2,4.22,2.28
3340,3340,4,9.75,3,6.33,3.42
3341,3341,61,36.0,10,24.0,12.0
3342,3342,3,7.2,2,4.8,2.4
3343,3343,2,7.2,2,5.0,2.2
3344,3344,21,13.96,4,9.96,4.0
3345,3345,9,6.98,2,4.98,2.0
3346,3346,48,22.75,7,14.77,7.98
3347,3347,12,18.75,5,12.25,6.5
3348,3348,32,22.5,6,14.7,7.8
3349,3349,7,10.47,3,7.47,3.0
3350,3350,2,7.2,2,5.0,2.2
3351,3351,1,7.5,2,4.9,2.6
3352,3352,1,7.5,2,4.9,2.6
3353,3353,18,10.8,3,7.5,3.3
3354,3354,16,10.8,3,7.2,3.6
3355,3355,39,3.25,1,2.11,1.14
3356,3356,63,30.0,8,19.6,10.4
3357,3357,5,6.5,2,4.22,2.28
3358,3358,12,18.75,5,12.25,6.5
3359,3359,24,3.75,1,2.45,1.3
3360,3360,64,13.0,4,1.0,12.0
3361,3361,4,9.75,3,6.33,3.42
3362,3362,17,14.4,4,10.0,4.4
3363,3363,7,10.47,3,7.47,3.0
3364,3364,9,6.98,2,4.98,2.0
3365,3365,12,18.75,5,12.25,6.5
3366,3366,41,25.2,7,17.5,7.7
3367,3367,2,7.2,2,5.0,2.2
3368,3368,16,10.8,3,7.2,3.6
3369,3369,31,13.0,4,8.44,4.56
3370,3370,17,14.4,4,10.0,4.4
