order_id,customer_id,location_id,order_date,ship_date,ship_mode
1960,145765,58,2024-05-28,2029-11-23,Standard Class
1961,145765,53,2024-05-28,2029-11-23,Standard Class
1962,121489,97,2024-08-21,2030-02-15,Second Class
1963,121489,97,2024-08-21,2030-02-15,Second Class
1964,121489,97,2024-08-21,2030-02-15,Second Class
1965,147816,88,2022-09-24,2028-03-18,Second Class
1966,135923,365,2023-01-22,2028-07-20,Standard Class
1967,135923,365,2023-01-22,2028-07-20,Standard Class
1968,135923,365,2023-01-22,2028-07-20,Standard Class
1969,105361,181,2022-03-29,2027-09-25,Standard Class
1970,100524,3,2024-03-31,2029-09-23,Second Class
1971,100524,3,2024-03-31,2029-09-23,Second Class
1972,100524,3,2024-03-31,2029-09-23,Second Class
1973,137414,31,2024-10-02,2030-03-29,Standard Class
1974,137414,31,2024-10-02,2030-03-29,Standard Class
1975,149699,157,2024-12-22,2030-06-16,First Class
1976,111493,213,2023-10-21,2029-04-13,First Class
1977,155530,1,2023-12-17,2029-06-12,Standard Class
1978,162936,588,2024-08-18,2030-02-12,Standard Class
1979,139955,589,2024-09-28,2030-03-23,Second Class
1980,113453,45,2024-10-21,2030-04-20,Standard Class
1981,113453,95,2024-10-21,2030-04-20,Standard Class
1982,156412,78,2024-12-04,2030-05-31,Standard Class
1983,101154,34,2022-09-18,2028-03-13,First Class
1984,152527,44,2022-10-17,2028-04-08,Same Day
1985,158554,79,2022-11-09,2028-05-01,Same Day
1986,165386,155,2024-08-03,2030-01-25,First Class
1987,118598,590,2024-11-16,2030-05-09,Same Day
1988,146164,591,2024-12-22,2030-06-18,Standard Class
1989,146164,592,2024-12-22,2030-06-18,Standard Class
1990,101525,570,2023-05-01,2028-10-24,Second Class
1991,101525,570,2023-05-01,2028-10-24,Second Class
1992,101525,571,2023-05-01,2028-10-24,Second Class
1993,149237,151,2023-05-26,2028-11-19,Standard Class
1994,155845,65,2023-08-12,2029-02-04,Second Class
1995,114230,58,2023-11-27,2029-05-23,Standard Class
1996,144309,593,2023-12-10,2029-06-07,Standard Class
1997,144309,392,2023-12-10,2029-06-07,Standard Class
1998,145352,594,2022-03-16,2027-09-12,Standard Class
1999,145352,594,2022-03-16,2027-09-12,Standard Class
2000,145352,16,2022-03-16,2027-09-12,Standard Class
2001,145352,594,2022-03-16,2027-09-12,Standard Class
2002,128027,595,2022-09-14,2028-03-09,Second Class
2003,111738,216,2024-01-03,2029-06-29,Standard Class
2004,111738,175,2024-01-03,2029-06-29,Standard Class
2005,119746,107,2024-11-23,2030-05-20,Standard Class
2006,119746,107,2024-11-23,2030-05-20,Standard Class
2007,119746,110,2024-11-23,2030-05-20,Standard Class
2008,133851,1,2021-06-09,2026-12-07,Standard Class
2009,133851,2,2021-06-09,2026-12-07,Standard Class
2010,145898,596,2023-09-26,2029-03-18,Same Day
2011,145898,597,2023-09-26,2029-03-18,Same Day
2012,145898,596,2023-09-26,2029-03-18,Same Day
2013,145898,596,2023-09-26,2029-03-18,Same Day
2014,133697,129,2023-10-20,2029-04-15,Second Class
2015,133697,129,2023-10-20,2029-04-15,Second Class
2016,133697,129,2023-10-20,2029-04-15,Second Class
2017,168088,51,2022-03-19,2027-09-12,First Class
2018,168088,51,2022-03-19,2027-09-12,First Class
2019,140410,9,2022-11-03,2028-04-29,Standard Class
2020,140410,157,2022-11-03,2028-04-29,Standard Class
2021,140410,9,2022-11-03,2028-04-29,Standard Class
2022,169026,81,2023-08-08,2029-02-02,Standard Class
2023,113677,4,2023-11-13,2029-05-11,Standard Class
2024,113677,460,2023-11-13,2029-05-11,Standard Class
2025,113418,18,2024-10-01,2030-03-26,First Class
2026,143126,97,2024-12-03,2030-05-30,Second Class
2027,104563,598,2021-03-07,2026-09-02,Standard Class
2028,104563,36,2021-03-07,2026-09-02,Standard Class
2029,104563,36,2021-03-07,2026-09-02,Standard Class
2030,104563,36,2021-03-07,2026-09-02,Standard Class
2031,144974,144,2021-09-26,2027-03-23,Standard Class
2032,144974,142,2021-09-26,2027-03-23,Standard Class
2033,144974,142,2021-09-26,2027-03-23,Standard Class
2034,103492,599,2021-10-10,2027-04-07,Standard Class
2035,103492,599,2021-10-10,2027-04-07,Standard Class
2036,103492,102,2021-10-10,2027-04-07,Standard Class
2037,103492,599,2021-10-10,2027-04-07,Standard Class
2038,133585,309,2022-03-01,2027-08-25,First Class
2039,133585,255,2022-03-01,2027-08-25,First Class
2040,112949,346,2021-06-20,2026-12-18,Standard Class
2041,112949,600,2021-06-20,2026-12-18,Standard Class
2042,136280,95,2021-11-29,2027-05-29,Standard Class
2043,162866,485,2021-12-27,2027-06-23,Standard Class
2044,162866,485,2021-12-27,2027-06-23,Standard Class
2045,147501,48,2022-08-02,2028-01-27,Standard Class
2046,147501,48,2022-08-02,2028-01-27,Standard Class
2047,140543,601,2023-06-29,2028-12-23,Second Class
2048,127187,183,2021-12-04,2027-05-31,Standard Class
2049,145457,602,2022-03-24,2027-09-17,Second Class
2050,113215,87,2022-09-03,2028-02-29,Standard Class
2051,128258,603,2023-03-30,2028-09-21,First Class
2052,113236,396,2023-05-26,2028-11-18,Second Class
2053,113236,604,2023-05-26,2028-11-18,Second Class
2054,167402,21,2024-01-13,2029-07-10,Second Class
2055,167402,21,2024-01-13,2029-07-10,Second Class
2056,167402,21,2024-01-13,2029-07-10,Second Class
2057,167402,22,2024-01-13,2029-07-10,Second Class
2058,144064,605,2024-08-29,2030-02-22,First Class
2059,144064,606,2024-08-29,2030-02-22,First Class
2060,144064,606,2024-08-29,2030-02-22,First Class
2061,132430,506,2024-10-09,2030-04-03,First Class
2062,148838,372,2021-03-17,2026-09-11,Standard Class
2063,148838,181,2021-03-17,2026-09-11,Standard Class
2064,148838,547,2021-03-17,2026-09-11,Standard Class
2065,148838,547,2021-03-17,2026-09-11,Standard Class
2066,148838,372,2021-03-17,2026-09-11,Standard Class
2067,105571,191,2022-11-07,2028-05-03,Standard Class
2068,105571,191,2022-11-07,2028-05-03,Standard Class
2069,127642,607,2023-05-21,2028-11-12,First Class
2070,164889,121,2023-06-03,2028-11-26,Second Class
2071,133613,158,2023-06-17,2028-12-12,Standard Class
2072,133613,608,2023-06-17,2028-12-12,Standard Class
2073,133613,158,2023-06-17,2028-12-12,Standard Class
2074,108098,96,2023-10-14,2029-04-09,Standard Class
2075,168102,218,2024-04-24,2029-10-21,Standard Class
2076,117240,42,2024-07-23,2030-01-18,Standard Class
2077,155551,609,2023-04-18,2028-10-13,Standard Class
2078,155551,610,2023-04-18,2028-10-13,Standard Class
2079,101742,43,2023-09-23,2029-03-20,Second Class
2080,165561,77,2023-11-24,2029-05-20,Standard Class
2081,105998,314,2024-11-03,2030-04-28,First Class
2082,105998,314,2024-11-03,2030-04-28,First Class
2083,111003,452,2021-06-01,2026-11-27,Standard Class
2084,111003,451,2021-06-01,2026-11-27,Standard Class
2085,112795,611,2021-08-23,2027-02-18,Second Class
2086,162159,249,2023-09-16,2029-03-10,First Class
2087,166716,107,2021-08-20,2027-02-15,Second Class
2088,164035,107,2023-06-12,2028-12-07,Standard Class
2089,137239,420,2023-08-22,2029-02-17,Standard Class
2090,137239,167,2023-08-22,2029-02-17,Standard Class
2091,137239,167,2023-08-22,2029-02-17,Standard Class
2092,116519,42,2024-10-13,2030-04-07,First Class
2093,128958,612,2022-01-24,2027-07-21,Standard Class
2094,159149,51,2024-02-17,2029-08-11,First Class
2095,159149,354,2024-02-17,2029-08-11,First Class
2096,159149,51,2024-02-17,2029-08-11,First Class
2097,136868,18,2024-10-06,2030-04-04,Standard Class
2098,136868,18,2024-10-06,2030-04-04,Standard Class
2099,136868,19,2024-10-06,2030-04-04,Standard Class
2100,130575,85,2021-12-14,2027-06-08,First Class
2101,136378,309,2022-04-02,2027-09-28,Standard Class
2102,138716,49,2022-09-17,2028-03-12,First Class
2103,131828,49,2024-02-11,2029-08-05,Second Class
2104,131828,49,2024-02-11,2029-08-05,Second Class
2105,147452,290,2024-09-30,2030-03-26,First Class
2106,147452,36,2024-09-30,2030-03-26,First Class
2107,147452,290,2024-09-30,2030-03-26,First Class
2108,124618,613,2021-05-02,2026-10-25,Second Class
2109,121566,4,2021-06-30,2026-12-27,Standard Class
2110,121566,3,2021-06-30,2026-12-27,Standard Class
2111,150413,63,2022-10-19,2028-04-15,Second Class
2112,158883,86,2024-06-02,2029-11-24,Same Day
2113,106047,614,2024-07-12,2030-01-08,Standard Class
2114,123204,181,2024-07-21,2030-01-17,Standard Class
2115,141257,96,2021-06-08,2026-12-05,Standard Class
2116,159926,144,2021-11-18,2027-05-15,Standard Class
2117,159926,142,2021-11-18,2027-05-15,Standard Class
2118,159926,142,2021-11-18,2027-05-15,Standard Class
2119,159926,144,2021-11-18,2027-05-15,Standard Class
2120,159926,144,2021-11-18,2027-05-15,Standard Class
2121,151869,615,2022-09-25,2028-03-17,Same Day
2122,151869,616,2022-09-25,2028-03-17,Same Day
2123,151827,79,2023-03-31,2028-09-22,Second Class
2124,151827,78,2023-03-31,2028-09-22,Second Class
2125,120796,144,2023-04-03,2028-09-27,Standard Class
2126,159737,107,2023-09-03,2029-03-01,Standard Class
2127,161746,71,2023-10-21,2029-04-18,Standard Class
2128,161746,71,2023-10-21,2029-04-18,Standard Class
2129,161746,71,2023-10-21,2029-04-18,Standard Class
2130,161746,71,2023-10-21,2029-04-18,Standard Class
2131,102820,272,2024-05-07,2029-11-01,Standard Class
2132,118640,110,2024-07-20,2030-01-16,Standard Class
2133,118640,110,2024-07-20,2030-01-16,Standard Class
2134,144365,617,2024-10-24,2030-04-22,Standard Class
2135,126053,183,2024-12-05,2030-05-31,First Class
2136,126053,183,2024-12-05,2030-05-31,First Class
2137,118962,211,2021-08-05,2027-01-30,Standard Class
2138,118962,44,2021-08-05,2027-01-30,Standard Class
2139,118962,211,2021-08-05,2027-01-30,Standard Class
2140,102036,48,2022-09-21,2028-03-19,Standard Class
2141,120712,264,2022-12-20,2028-06-15,Standard Class
2142,144211,618,2023-08-28,2029-02-22,Standard Class
2143,144211,618,2023-08-28,2029-02-22,Standard Class
2144,109302,452,2021-08-12,2027-02-06,Standard Class
2145,159415,619,2023-04-17,2028-10-12,Standard Class
2146,157714,620,2023-09-26,2029-03-23,Second Class
2147,161592,496,2024-04-06,2029-10-01,Standard Class
2148,117632,2,2024-05-12,2029-11-08,Standard Class
2149,117632,1,2024-05-12,2029-11-08,Standard Class
2150,117632,1,2024-05-12,2029-11-08,Standard Class
2151,117632,2,2024-05-12,2029-11-08,Standard Class
2152,162775,621,2021-01-13,2026-07-08,Second Class
2153,162775,622,2021-01-13,2026-07-08,Second Class
2154,162775,621,2021-01-13,2026-07-08,Second Class
2155,162775,621,2021-01-13,2026-07-08,Second Class
2156,162775,623,2021-01-13,2026-07-08,Second Class
2157,169390,181,2021-02-07,2026-08-03,Second Class
2158,101560,624,2021-11-28,2027-05-24,Second Class
2159,101560,624,2021-11-28,2027-05-24,Second Class
2160,101560,624,2021-11-28,2027-05-24,Second Class
2161,101560,577,2021-11-28,2027-05-24,Second Class
2162,149811,625,2022-01-04,2027-07-03,Standard Class
2163,149811,626,2022-01-04,2027-07-03,Standard Class
2164,121041,627,2022-11-03,2028-05-02,Standard Class
2165,136420,331,2022-11-20,2028-05-13,First Class
2166,136420,201,2022-11-20,2028-05-13,First Class
2167,161095,245,2023-06-28,2028-12-18,Same Day
2168,161095,245,2023-06-28,2028-12-18,Same Day
2169,119641,628,2023-09-22,2029-03-18,Standard Class
2170,139080,36,2024-01-23,2029-07-20,Standard Class
2171,139080,36,2024-01-23,2029-07-20,Standard Class
2172,139080,36,2024-01-23,2029-07-20,Standard Class
2173,139080,290,2024-01-23,2029-07-20,Standard Class
2174,105487,34,2024-10-08,2030-04-06,Standard Class
2175,105487,34,2024-10-08,2030-04-06,Standard Class
2176,105487,34,2024-10-08,2030-04-06,Standard Class
2177,105487,156,2024-10-08,2030-04-06,Standard Class
2178,148992,85,2024-11-23,2030-05-20,Standard Class
2179,153227,245,2024-12-04,2030-05-29,First Class
2180,109043,629,2021-08-15,2027-02-07,First Class
2181,141005,105,2021-08-15,2027-02-08,First Class
2182,109043,629,2021-08-15,2027-02-07,First Class
2183,139164,630,2022-06-23,2027-12-19,Standard Class
2184,139164,631,2022-06-23,2027-12-19,Standard Class
2185,139164,631,2022-06-23,2027-12-19,Standard Class
2186,142755,632,2022-09-04,2028-02-29,Standard Class
2187,142755,193,2022-09-04,2028-02-29,Standard Class
2188,142755,193,2022-09-04,2028-02-29,Standard Class
2189,142755,193,2022-09-04,2028-02-29,Standard Class
2190,128111,242,2023-03-17,2028-09-12,Standard Class
2191,131233,181,2024-04-14,2029-10-10,Standard Class
2192,131233,183,2024-04-14,2029-10-10,Standard Class
2193,111269,633,2024-06-16,2029-12-09,Second Class
2194,111269,633,2024-06-16,2029-12-09,Second Class
2195,105053,549,2024-07-07,2029-12-30,Second Class
2196,164364,96,2024-11-12,2030-05-09,Standard Class
2197,164364,96,2024-11-12,2030-05-09,Standard Class
2198,164364,96,2024-11-12,2030-05-09,Standard Class
2199,165687,237,2024-11-17,2030-05-16,Standard Class
2200,124296,94,2024-12-24,2030-06-20,Standard Class
2201,124296,94,2024-12-24,2030-06-20,Standard Class
2202,127586,97,2021-09-26,2027-03-23,Standard Class
2203,119312,72,2022-10-02,2028-03-29,Second Class
2204,133816,79,2023-05-10,2028-11-02,Second Class
2205,140207,634,2023-11-05,2029-05-02,Standard Class
2206,100930,285,2024-04-07,2029-10-03,Standard Class
2207,100930,285,2024-04-07,2029-10-03,Standard Class
2208,100930,91,2024-04-07,2029-10-03,Standard Class
2209,100930,285,2024-04-07,2029-10-03,Standard Class
2210,100930,285,2024-04-07,2029-10-03,Standard Class
2211,107293,97,2024-09-05,2030-02-27,First Class
2212,127096,5,2024-09-15,2030-03-10,Second Class
2213,119662,155,2024-11-13,2030-05-09,First Class
2214,135111,635,2024-12-28,2030-06-25,Standard Class
2215,135111,635,2024-12-28,2030-06-25,Standard Class
2216,126179,249,2024-07-03,2029-12-28,Standard Class
2217,126179,249,2024-07-03,2029-12-28,Standard Class
2218,148691,42,2024-12-03,2030-06-01,Standard Class
2219,148691,43,2024-12-03,2030-06-01,Standard Class
2220,148691,42,2024-12-03,2030-06-01,Standard Class
2221,148691,42,2024-12-03,2030-06-01,Standard Class
2222,128608,74,2022-01-12,2027-07-10,Standard Class
2223,128608,116,2022-01-12,2027-07-10,Standard Class
2224,128608,636,2022-01-12,2027-07-10,Standard Class
2225,128608,636,2022-01-12,2027-07-10,Standard Class
2226,128608,74,2022-01-12,2027-07-10,Standard Class
2227,144785,43,2023-04-18,2028-10-13,Standard Class
2228,144785,43,2023-04-18,2028-10-13,Standard Class
2229,118073,637,2023-08-12,2029-02-05,Standard Class
2230,100671,638,2023-11-01,2029-04-26,First Class
2231,100860,639,2021-03-26,2026-09-20,Second Class
2232,159380,2,2022-05-12,2027-11-06,Standard Class
2233,159380,2,2022-05-12,2027-11-06,Standard Class
2234,134208,249,2023-09-17,2029-03-15,Standard Class
2235,121958,640,2023-11-13,2029-05-09,Standard Class
2236,108196,358,2023-11-25,2029-05-24,Standard Class
2237,108196,358,2023-11-25,2029-05-24,Standard Class
2238,108196,641,2023-11-25,2029-05-24,Standard Class
2239,115609,68,2024-11-02,2030-04-30,Standard Class
2240,166086,256,2021-05-07,2026-11-02,Standard Class
2241,166086,119,2021-05-07,2026-11-02,Standard Class
2242,166086,119,2021-05-07,2026-11-02,Standard Class
2243,166086,256,2021-05-07,2026-11-02,Standard Class
2244,166086,379,2021-05-07,2026-11-02,Standard Class
2245,166086,380,2021-05-07,2026-11-02,Standard Class
2246,166086,380,2021-05-07,2026-11-02,Standard Class
2247,166086,379,2021-05-07,2026-11-02,Standard Class
2248,138681,87,2021-12-20,2027-06-14,First Class
2249,138681,87,2021-12-20,2027-06-14,First Class
2250,138681,87,2021-12-20,2027-06-14,First Class
2251,138681,88,2021-12-20,2027-06-14,First Class
2252,138681,88,2021-12-20,2027-06-14,First Class
2253,132548,379,2022-05-07,2027-11-02,Standard Class
2254,132548,380,2022-05-07,2027-11-02,Standard Class
2255,132548,380,2022-05-07,2027-11-02,Standard Class
2256,132548,379,2022-05-07,2027-11-02,Standard Class
2257,145849,50,2022-09-15,2028-03-09,Second Class
2258,145849,642,2022-09-15,2028-03-09,Second Class
2259,169856,379,2023-05-07,2028-11-01,Standard Class
2260,169856,380,2023-05-07,2028-11-01,Standard Class
2261,169856,380,2023-05-07,2028-11-01,Standard Class
2262,169856,379,2023-05-07,2028-11-01,Standard Class
2263,141264,274,2023-08-13,2029-02-08,Standard Class
2264,141264,274,2023-08-13,2029-02-08,Standard Class
2265,126893,78,2023-11-26,2029-05-23,Standard Class
2266,158106,643,2024-06-04,2029-12-01,Standard Class
2267,137085,211,2024-06-29,2029-12-27,Standard Class
2268,162481,591,2024-09-25,2030-03-22,Standard Class
2269,162481,592,2024-09-25,2030-03-22,Standard Class
2270,137869,479,2021-03-28,2026-09-23,Standard Class
2271,137869,479,2021-03-28,2026-09-23,Standard Class
2272,151792,276,2021-09-02,2027-02-28,Second Class
2273,123120,3,2023-09-04,2029-02-28,Standard Class
2274,123120,4,2023-09-04,2029-02-28,Standard Class
2275,123120,3,2023-09-04,2029-02-28,Standard Class
2276,117534,338,2024-03-25,2029-09-16,First Class
2277,117534,338,2024-03-25,2029-09-16,First Class
2278,117534,338,2024-03-25,2029-09-16,First Class
2279,117534,339,2024-03-25,2029-09-16,First Class
2280,117534,339,2024-03-25,2029-09-16,First Class
2281,119655,24,2024-04-20,2029-10-15,Standard Class
2282,119655,23,2024-04-20,2029-10-15,Standard Class
2283,144057,254,2023-05-09,2028-11-02,Standard Class
2284,144057,264,2023-05-09,2028-11-02,Standard Class
2285,144057,254,2023-05-09,2028-11-02,Standard Class
2286,144057,644,2023-05-09,2028-11-02,Standard Class
2287,144057,264,2023-05-09,2028-11-02,Standard Class
2288,120859,216,2023-09-01,2029-02-24,First Class
2289,157252,181,2024-01-20,2029-07-15,Second Class
2290,164707,72,2024-02-18,2029-08-13,Second Class
2291,164707,71,2024-02-18,2029-08-13,Second Class
2292,164707,71,2024-02-18,2029-08-13,Second Class
2293,151484,120,2024-04-20,2029-10-14,First Class
2294,151484,120,2024-04-20,2029-10-14,First Class
2295,151484,518,2024-04-20,2029-10-14,First Class
2296,151484,89,2024-04-20,2029-10-14,First Class
2297,135692,321,2024-04-27,2029-10-22,Standard Class
2298,135692,322,2024-04-27,2029-10-22,Standard Class
2299,146493,645,2024-06-01,2029-11-26,Standard Class
2300,137582,327,2024-09-04,2030-03-01,Standard Class
2301,146780,18,2024-12-25,2030-06-22,Standard Class
2302,133753,599,2021-06-09,2026-12-04,Second Class
2303,133753,599,2021-06-09,2026-12-04,Second Class
2304,133753,599,2021-06-09,2026-12-04,Second Class
2305,119214,646,2022-01-23,2027-07-20,Standard Class
2306,119214,646,2022-01-23,2027-07-20,Standard Class
2307,156153,64,2022-05-31,2027-11-23,Second Class
2308,119018,164,2023-11-04,2029-04-30,Standard Class
2309,119018,44,2023-11-04,2029-04-30,Standard Class
2310,119018,44,2023-11-04,2029-04-30,Standard Class
2311,161655,400,2024-05-13,2029-11-08,Second Class
2312,152436,171,2024-12-08,2030-06-02,Second Class
2313,122959,406,2021-12-12,2027-06-04,Same Day
2314,109708,619,2022-05-25,2027-11-18,Second Class
2315,112144,647,2022-06-28,2027-12-23,Standard Class
2316,112144,647,2022-06-28,2027-12-23,Standard Class
2317,166163,648,2023-08-15,2029-02-09,Second Class
2318,166163,327,2023-08-15,2029-02-09,Second Class
2319,101616,341,2023-09-03,2029-02-26,First Class
2320,130302,649,2024-09-14,2030-03-12,Standard Class
2321,130715,216,2024-09-16,2030-03-13,Standard Class
2322,117114,107,2024-10-31,2030-04-28,Standard Class
2323,117114,110,2024-10-31,2030-04-28,Standard Class
2324,157406,129,2021-04-25,2026-10-20,Standard Class
